Box_X,Box_Y,Box_Width,Box_Height,Confidence,Class_0_Probability,Class_1_Probability,Class_2_Probability,Class_3_Probability,Class_4_Probability,Class_5_Probability,Class_6_Probability,Class_7_Probability,Class_8_Probability,Class_9_Probability,Extra
108.731,623.647,11.4629,18.2541,2.41399e-06,109.226,624.403,111.51,622.444,111.223,624.51,109.823,627.142,112.071,625.708,0.98301
116.454,623.092,12.016,17.9496,2.44379e-06,117.391,624.374,119.766,621.891,119.748,624.16,118.314,627.012,120.726,625.2,0.982975
123.968,623.275,11.5746,17.8831,2.92063e-06,125.054,624.076,127.627,621.305,127.655,623.721,126.167,626.859,128.8,624.839,0.982968
132.996,620.6,14.4136,17.8953,2.38419e-06,134.998,622.429,137.45,619.427,138.552,622.2,136.914,625.709,139.203,623.599,0.98289
139.998,620.335,15.3033,18.6329,7.7486e-07,142.259,621.393,144.69,618.505,146.036,621.207,144.167,624.912,146.437,622.914,0.982888
149.101,619.953,15.047,18.3604,7.7486e-07,151.485,620.596,154.021,617.813,155.514,620.677,153.541,624.659,155.798,622.758,0.982886
156.022,619.868,15.1642,18.5143,6.25849e-07,158.298,620.276,161.111,617.538,162.329,620.44,160.286,624.385,162.803,622.519,0.982904
164.913,619.307,15.4717,18.3986,6.85453e-07,166.943,619.423,170.142,616.874,171.345,620.257,169.137,624.456,171.831,622.763,0.982881
173.037,619.268,15.4109,18.344,6.25849e-07,175.539,619.247,178.602,616.823,179.886,620.198,177.519,624.405,180.114,622.811,0.98288
180.984,619.124,15.3782,18.3508,7.45058e-07,183.668,619.128,186.625,616.843,187.96,620.175,185.545,624.316,188.045,622.827,0.982879
189.391,619.166,15.2706,18.3321,8.34465e-07,192.229,619.233,195.029,616.968,196.463,620.282,194.058,624.41,196.422,622.935,0.982875
196.899,619.207,15.2457,18.444,7.15256e-07,199.861,619.519,202.514,617.194,203.974,620.376,201.639,624.408,203.913,622.881,0.982879
204.947,619.181,15.2738,18.4411,7.15256e-07,207.77,619.57,210.44,617.218,211.868,620.393,209.585,624.403,211.872,622.855,0.98288
212.954,619.171,15.2612,18.4266,7.15256e-07,215.778,619.58,218.461,617.213,219.86,620.384,217.58,624.387,219.885,622.827,0.98288
220.904,619.193,15.2839,18.4384,6.55651e-07,223.728,619.586,226.409,617.221,227.815,620.392,225.529,624.396,227.832,622.836,0.98288
228.923,619.205,15.2578,18.4198,7.7486e-07,231.726,619.592,234.417,617.232,235.803,620.398,233.519,624.4,235.829,622.844,0.982882
236.877,619.257,15.266,18.4462,8.04663e-07,239.616,619.655,242.354,617.293,243.69,620.469,241.414,624.46,243.76,622.901,0.982883
244.869,619.34,15.2858,18.4692,8.34465e-07,247.467,619.752,250.264,617.396,251.537,620.579,249.286,624.55,251.674,622.992,0.982885
252.94,619.368,15.2294,18.4959,8.34465e-07,255.464,619.856,258.292,617.496,259.513,620.685,257.297,624.634,259.704,623.07,0.982886
260.665,619.487,15.3067,18.5631,9.23872e-07,263.032,620.052,265.865,617.724,267.031,620.863,264.876,624.723,267.284,623.177,0.982889
268.97,619.583,15.1926,18.56,1.16229e-06,271.305,620.265,274.114,617.936,275.245,621.072,273.134,624.897,275.513,623.347,0.982888
276.543,619.741,15.274,18.6671,1.16229e-06,278.806,620.578,281.523,618.278,282.646,621.292,280.625,624.992,282.944,623.454,0.982889
285.079,619.828,15.1179,18.6289,1.49012e-06,287.294,620.819,289.923,618.516,291.069,621.49,289.121,625.156,291.358,623.609,0.982882
292.415,620.143,15.1668,18.765,1.43051e-06,294.491,621.267,296.974,618.982,298.026,621.707,296.208,625.144,298.398,623.589,0.982892
300.848,620.251,15.0894,18.6906,1.75834e-06,302.938,621.478,305.319,619.184,306.41,621.867,304.627,625.274,306.736,623.708,0.982885
308.465,620.41,15.0452,18.8044,1.2815e-06,310.647,621.76,312.881,619.484,313.931,622.006,312.168,625.272,314.222,623.709,0.982888
316.843,620.576,15.1604,18.7697,1.43051e-06,319.128,622.033,321.231,619.742,322.401,622.248,320.621,625.513,322.557,623.94,0.982876
324.495,621.114,14.7746,18.8869,1.2517e-06,326.589,622.441,328.715,619.991,329.682,622.369,327.929,625.568,329.987,623.857,0.982898
332.419,621.048,14.6603,18.7522,1.43051e-06,334.416,622.453,336.593,619.915,337.552,622.343,335.855,625.567,337.957,623.789,0.982898
340.502,620.794,14.7665,18.7257,1.3113e-06,342.632,622.256,344.822,619.593,345.911,622.102,344.196,625.442,346.29,623.58,0.982889
348.326,620.671,14.8349,18.7547,1.16229e-06,350.461,622.013,352.688,619.325,353.818,621.848,352.082,625.249,354.206,623.373,0.982892
356.703,620.389,14.8942,18.6088,1.10269e-06,359.058,621.653,361.301,618.904,362.624,621.532,360.816,625.105,362.902,623.201,0.982885
364.405,620.302,15.0289,18.6922,9.23872e-07,366.748,621.418,369.028,618.673,370.386,621.304,368.548,624.919,370.667,623.022,0.982889
372.738,620.168,15.024,18.5997,9.23872e-07,375.117,621.189,377.456,618.42,378.89,621.139,377.02,624.876,379.15,622.97,0.982886
380.331,620.067,15.0473,18.6578,8.34465e-07,382.682,620.984,385.106,618.234,386.48,620.955,384.588,624.69,386.799,622.8,0.982893
388.81,619.796,15.1777,18.5113,9.23872e-07,391.206,620.618,393.709,617.939,395.185,620.828,393.229,624.71,395.432,622.888,0.982883
396.713,619.79,15.1824,18.5435,8.34465e-07,399.245,620.521,401.722,617.879,403.228,620.762,401.223,624.655,403.407,622.863,0.982884
404.752,619.733,15.1618,18.5392,9.23872e-07,407.271,620.437,409.771,617.826,411.264,620.728,409.248,624.629,411.442,622.861,0.982885
412.62,619.72,15.1635,18.557,8.64267e-07,415.113,620.413,417.654,617.817,419.084,620.723,417.064,624.602,419.296,622.845,0.982888
420.753,619.584,15.2128,18.5384,8.34465e-07,423.268,620.31,425.852,617.749,427.283,620.73,425.228,624.648,427.47,622.923,0.982882
428.652,619.642,15.2197,18.5675,7.7486e-07,431.177,620.35,433.797,617.805,435.176,620.795,433.101,624.697,435.375,622.984,0.982885
436.798,619.582,15.2302,18.5363,9.23872e-07,439.154,620.254,441.882,617.724,443.183,620.782,441.111,624.713,443.457,623.011,0.982885
444.449,619.587,15.2157,18.5845,8.34465e-07,446.613,620.246,449.54,617.727,450.601,620.825,448.544,624.708,451.064,623.01,0.982893
452.537,619.432,15.4621,18.6346,9.23872e-07,454.441,620.045,457.53,617.675,458.536,620.95,456.461,624.833,459.055,623.257,0.982883
461.072,619.494,15.3168,18.5681,1.16229e-06,463.202,620.108,466.164,617.835,467.206,621.077,465.082,624.936,467.571,623.432,0.98288
468.648,619.521,15.3076,18.5975,1.10269e-06,471,620.318,473.694,618.151,474.86,621.187,472.809,624.897,475.1,623.463,0.982879
477.389,619.82,15.067,18.561,1.69873e-06,479.847,620.732,482.297,618.583,483.602,621.515,481.626,625.185,483.709,623.755,0.982867
484.431,620.536,14.9693,18.8222,1.2517e-06,486.588,621.658,488.754,619.53,489.818,621.975,488.091,625.21,490.089,623.754,0.982894
492.753,620.751,14.886,18.7488,1.60933e-06,494.834,622.073,496.918,619.949,497.957,622.344,496.289,625.482,498.229,624.021,0.982886
500.562,621.376,14.7626,18.9247,1.2219e-06,502.434,622.7,504.463,620.672,505.266,622.895,503.621,625.815,505.586,624.406,0.982901
508.996,621.504,15.0757,18.884,1.2219e-06,511.049,623.103,512.867,621.067,513.834,623.26,512.161,626.122,513.936,624.711,0.982887
516.545,622.341,14.0746,18.8382,1.01328e-06,518.342,623.656,520.37,621.29,520.982,623.448,519.28,626.395,521.358,624.716,0.982933
524.361,622.232,13.3927,18.4337,1.54972e-06,526.09,623.623,528.234,621.055,528.814,623.34,527.232,626.367,529.415,624.532,0.982931
532.291,621.43,13.9189,18.4742,1.51992e-06,534.216,623.198,536.382,620.308,537.275,622.783,535.745,625.993,537.914,623.936,0.982903
539.771,621.403,13.4191,18.8863,1.10269e-06,541.42,622.828,543.91,619.888,544.556,622.442,543.041,625.717,545.484,623.622,0.982916
549.145,619.968,15.132,18.3939,9.53674e-07,550.852,621.584,553.811,618.759,554.847,622.025,553.185,625.836,555.681,623.9,0.982867
555.974,619.928,15.3788,18.7316,4.76837e-07,557.739,621.089,560.891,618.335,561.788,621.734,560.026,625.606,562.688,623.735,0.98287
562.192,620.058,14.9717,18.3719,6.85453e-07,563.835,620.809,567.61,618.333,567.828,622.203,566.123,626.037,569.235,624.368,0.982893
572.958,620.772,15.4535,18.3578,8.9407e-08,573.47,621.348,578.059,618.949,577.095,623.277,575.582,627.155,579.394,625.547,0.982855
579.449,619.408,15.8442,19.3204,0,580.312,621.11,585.157,618.954,583.287,624.097,582.288,627.692,586.392,626.293,0.9827
586.514,618.62,15.9067,19.3271,0,588.338,620.68,593.603,619.185,591.079,624.133,589.284,627.68,593.827,626.793,0.982642
596.175,617.648,15.9067,19.5905,0,598.735,620.274,603.982,619.498,601.925,624.084,599.311,627.251,603.823,626.905,0.982567
603.043,618.09,15.8824,19.5994,0,607.186,621.109,612.113,620.464,610.522,625.058,607.321,627.892,611.597,627.675,0.982574
614.059,618.6,15.6792,19.6304,0,619.745,621.398,623.015,621.15,622.967,625.252,619.351,628.036,622.368,628.148,0.982598
619.399,619.181,15.7479,19.6292,0,626.293,622.048,628.419,622.128,629.522,625.943,625.646,628.358,627.8,628.734,0.982586
628.226,619.862,14.6016,19.6599,2.98023e-08,635.085,621.146,636.021,621.085,637.687,624.567,634.14,627.713,635.116,627.846,0.982687
634.753,621.252,11.0425,19.8899,1.19209e-07,640.808,619.629,641.29,619.541,642.754,623.424,639.651,627.22,640.417,627.235,0.982673
4.8023,627.563,10.6113,18.6484,1.19209e-06,6.5291,629.886,8.45937,629.25,7.86771,633.09,5.77983,634.732,7.74165,634.372,0.98279
11.7845,628.183,15.3894,18.4175,1.78814e-07,11.3828,631.569,15.4211,631.405,12.4058,634.52,11.2816,635.728,14.7019,635.658,0.982763
17.767,627.917,15.8727,18.4868,0,17.419,631.786,22.9351,631.281,18.9835,634.639,17.1142,636.258,21.5555,636.042,0.982754
27.4014,626.983,15.8182,18.7609,8.9407e-08,27.3091,629.989,32.5123,629.247,29.7466,633.145,28.0784,635.384,32.1977,635.002,0.982774
36.4957,625.636,15.7491,19.2445,2.98023e-08,36.759,627.971,41.6033,626.822,39.6272,631.553,38.2729,634.617,41.9595,633.935,0.982715
44.2818,626.932,15.7966,19.1841,0,44.8789,627.803,49.1093,626.919,47.5676,631.51,45.5957,634.675,48.7768,634.189,0.98276
54.4607,627.762,15.5107,18.8751,1.49012e-07,58.3015,628.772,60.4892,628.085,61.0193,632.068,58.0872,635.142,59.7682,634.865,0.98278
64.0807,628.403,14.4679,17.9869,2.89083e-06,67.857,629.081,69.0555,628.035,70.601,631.627,68.0156,634.758,69.0104,634.199,0.982788
68.7944,628.406,15.2302,17.3369,6.25849e-07,72.9962,630.705,73.984,629.018,75.7812,631.702,73.8111,634.514,74.6838,633.451,0.982835
76.6776,627.995,15.5875,17.2262,7.15256e-07,80.1942,630.534,81.1238,628.591,83.0842,631.191,81.5499,634.011,82.3708,632.737,0.982817
84.2682,628.06,15.2484,17.1886,1.04308e-06,87.7223,630.557,88.7284,628.392,90.5893,631.011,89.1132,633.87,90.0338,632.42,0.982831
92.186,627.878,15.5315,17.2125,1.2815e-06,95.5039,630.619,96.5171,628.267,98.5169,630.964,97.0694,633.937,98.001,632.348,0.982827
100.561,628.142,14.8611,17.9521,1.78814e-06,102.407,630.179,104.067,627.332,105.288,630.007,103.94,633.044,105.559,631.027,0.982889
108.365,627.91,14.3725,17.7991,2.5332e-06,110.076,630.016,111.913,626.968,113.107,629.787,111.888,632.916,113.658,630.747,0.982895
116.466,627.891,15.0192,17.9557,1.49012e-06,118.419,629.951,120.254,626.594,121.877,629.664,120.66,633.124,122.366,630.757,0.982873
123.622,627.406,14.1675,17.928,1.81794e-06,125.396,629.309,127.822,625.955,128.983,629.201,127.658,632.731,129.859,630.368,0.982904
131.848,627.502,15.6479,18.2078,8.34465e-07,133.739,628.738,136.469,625.643,138.025,629.358,136.386,633.398,138.584,631.294,0.982887
139.897,627.624,15.5886,18.1303,5.06639e-07,142.282,628.68,145.076,625.928,146.584,629.57,144.658,633.555,146.893,631.716,0.982884
148.453,627.783,15.5257,17.8405,6.25849e-07,150.656,628.735,153.581,626.19,154.965,629.853,153.004,633.801,155.311,632.113,0.982884
155.781,627.786,15.517,17.8582,4.76837e-07,157.971,628.68,161.183,626.234,162.224,629.937,160.189,633.782,162.748,632.164,0.982887
164.241,627.522,15.6654,18.0312,4.76837e-07,166.153,628.218,169.659,626.005,170.494,630.012,168.36,633.904,171.076,632.48,0.982876
172.604,627.406,15.6258,18.1157,3.57628e-07,174.828,628.015,178.232,625.941,179.043,629.909,176.751,633.752,179.407,632.435,0.982875
180.57,627.35,15.6128,18.1632,4.47035e-07,182.923,627.922,186.233,625.958,187.063,629.859,184.719,633.641,187.306,632.404,0.982877
189.258,627.369,15.5168,18.1378,5.66244e-07,191.635,628,194.778,626.047,195.709,629.923,193.404,633.692,195.85,632.463,0.982877
196.735,627.392,15.5142,18.1735,6.25849e-07,199.25,628.191,202.272,626.184,203.279,629.945,201.036,633.664,203.404,632.389,0.982878
204.78,627.472,15.5122,18.1337,6.25849e-07,207.161,628.319,210.195,626.285,211.18,630.044,209.012,633.751,211.383,632.454,0.982879
212.816,627.468,15.5068,18.1286,6.85453e-07,215.158,628.327,218.21,626.289,219.165,630.044,217.013,633.741,219.4,632.44,0.982879
220.768,627.47,15.5141,18.1353,6.25849e-07,223.117,628.327,226.169,626.293,227.126,630.045,224.97,633.74,227.358,632.442,0.982879
228.801,627.474,15.5052,18.1207,6.25849e-07,231.117,628.333,234.173,626.307,235.116,630.048,232.966,633.736,235.357,632.443,0.98288
236.8,627.486,15.5051,18.1221,6.85453e-07,239.094,628.352,242.171,626.326,243.092,630.069,240.944,633.753,243.35,632.458,0.98288
244.815,627.498,15.5133,18.1072,6.85453e-07,247.045,628.39,250.145,626.36,251.041,630.107,248.907,633.783,251.328,632.485,0.982882
252.901,627.478,15.5002,18.1167,7.15256e-07,255.107,628.394,258.202,626.348,259.1,630.1,256.98,633.784,259.394,632.473,0.982882
260.725,627.497,15.5331,18.1216,6.85453e-07,262.932,628.474,266.007,626.41,266.926,630.149,264.831,633.817,267.229,632.492,0.982883
268.94,627.459,15.5091,18.1147,7.7486e-07,271.115,628.472,274.144,626.378,275.094,630.122,273.033,633.806,275.389,632.458,0.982882
276.669,627.441,15.5488,18.1714,7.7486e-07,278.935,628.555,281.883,626.426,282.915,630.139,280.88,633.807,283.175,632.433,0.982882
285.132,627.376,15.5176,18.1671,9.23872e-07,287.358,628.55,290.197,626.361,291.339,630.074,289.357,633.784,291.553,632.365,0.982879
292.562,627.366,15.5521,18.2458,8.9407e-07,294.952,628.679,297.685,626.374,298.937,630.003,297.012,633.686,299.147,632.177,0.98288
300.685,627.324,15.5691,18.2298,9.83477e-07,303.026,628.659,305.665,626.273,307.021,629.904,305.165,633.631,307.22,632.06,0.982878
308.391,627.213,15.5523,18.2933,8.04663e-07,310.992,628.644,313.476,626.191,314.98,629.764,313.127,633.494,315.072,631.875,0.982875
316.797,627.202,15.6001,18.2864,9.23872e-07,319.425,628.642,321.748,626.122,323.448,629.672,321.612,633.472,323.421,631.804,0.98287
324.395,627.22,15.4607,18.3089,9.83477e-07,327.047,628.7,329.323,626.009,330.991,629.401,329.21,633.173,331.044,631.362,0.982875
332.04,627.246,15.4932,18.3028,1.01328e-06,334.515,628.716,336.881,625.948,338.529,629.379,336.802,633.18,338.71,631.311,0.98288
340.222,627.271,15.5058,18.3149,8.34465e-07,342.687,628.662,345.097,625.855,346.774,629.359,345.027,633.242,346.956,631.349,0.982878
347.902,627.321,15.5103,18.3043,7.15256e-07,350.375,628.663,352.874,625.893,354.508,629.412,352.726,633.292,354.727,631.43,0.982882
356.319,627.463,15.5085,18.2405,7.45058e-07,358.747,628.658,361.294,625.946,362.921,629.504,361.091,633.422,363.114,631.606,0.982882
364.169,627.506,15.5073,18.2287,6.85453e-07,366.65,628.686,369.247,626.03,370.851,629.584,368.979,633.481,371.04,631.707,0.982883
372.391,627.593,15.503,18.1419,6.85453e-07,374.784,628.723,377.448,626.098,379.012,629.688,377.129,633.601,379.233,631.851,0.982883
380.06,627.624,15.4998,18.1263,5.66244e-07,382.457,628.738,385.23,626.156,386.688,629.755,384.773,633.628,386.969,631.911,0.982885
388.409,627.625,15.5471,18.0345,6.25849e-07,390.738,628.681,393.582,626.199,395.01,629.898,393.055,633.796,395.275,632.16,0.982881
396.519,627.578,15.5194,18.0691,6.25849e-07,398.964,628.628,401.784,626.2,403.203,629.885,401.2,633.76,403.405,632.167,0.98288
404.502,627.563,15.519,18.0779,6.25849e-07,406.911,628.586,409.754,626.194,411.133,629.871,409.125,633.729,411.349,632.16,0.982881
412.478,627.582,15.508,18.0709,6.25849e-07,414.853,628.6,417.74,626.227,419.041,629.91,417.031,633.742,419.295,632.185,0.982882
420.561,627.528,15.5295,18.0833,6.85453e-07,422.893,628.554,425.817,626.232,427.07,629.951,425.042,633.783,427.325,632.268,0.982881
428.568,627.55,15.516,18.0876,5.66244e-07,430.905,628.589,433.866,626.292,435.052,630.013,433.005,633.816,435.32,632.319,0.982882
436.66,627.545,15.5265,18.0504,6.85453e-07,438.786,628.549,441.837,626.277,442.909,630.016,440.891,633.809,443.276,632.327,0.982884
444.375,627.555,15.5214,18.0596,6.25849e-07,446.415,628.52,449.631,626.271,450.497,630.046,448.476,633.803,451,632.335,0.982884
452.416,627.42,15.6392,18.1473,5.96046e-07,454.341,628.319,457.655,626.191,458.457,630.133,456.41,633.905,458.969,632.538,0.982878
460.896,627.342,15.589,18.1525,6.25849e-07,462.986,628.215,466.167,626.151,467.018,630.069,464.909,633.836,467.364,632.518,0.982877
468.66,627.304,15.5988,18.2262,6.25849e-07,471.056,628.283,474.013,626.249,475.057,630.075,472.933,633.794,475.215,632.5,0.982876
477.833,627.29,15.4848,18.1771,1.07288e-06,480.244,628.364,482.891,626.256,484.229,630.042,482.182,633.829,484.196,632.478,0.982871
484.632,627.35,15.5305,18.2565,7.7486e-07,487.428,628.809,489.798,626.487,491.354,629.999,489.441,633.684,491.295,632.163,0.982871
492.614,627.395,15.5884,18.2155,9.23872e-07,495.281,628.907,497.533,626.448,499.228,629.946,497.443,633.676,499.199,632.05,0.982868
500.241,627.311,15.5325,18.1723,8.9407e-07,503.232,629.01,505.29,626.473,507.117,629.867,505.331,633.549,506.96,631.864,0.982865
509.028,627.442,15.6679,18.1593,9.83477e-07,512.064,629.2,513.829,626.591,515.963,629.913,514.175,633.666,515.561,631.928,0.982849
516.426,627.755,15.2542,18.1815,1.07288e-06,519.252,629.477,521.037,626.617,522.875,629.619,521.201,633.226,522.743,631.265,0.98287
524.022,627.636,15.2016,18.1524,1.2815e-06,526.489,629.427,528.44,626.434,530.204,629.525,528.659,633.152,530.342,631.088,0.982878
532.205,627.692,15.4341,18.2754,9.23872e-07,534.456,629.347,536.569,626.237,538.394,629.525,536.907,633.345,538.671,631.205,0.982872
539.478,627.852,15.1417,18.1666,9.23872e-07,541.305,629.422,544.048,626.387,545.299,629.836,543.786,633.588,546.057,631.498,0.982893
548.221,627.817,15.6913,17.7935,7.7486e-07,549.656,629.145,552.811,626.471,554.038,630.489,552.467,634.487,554.854,632.709,0.982873
556.049,627.905,15.6115,17.945,4.76837e-07,557.682,629.183,561.06,626.721,561.95,630.811,560.291,634.697,562.86,633.074,0.982866
561.221,627.998,15.4137,17.9355,8.34465e-07,563.013,628.949,566.913,626.759,567.153,631.055,565.656,634.797,568.636,633.358,0.982883
572.696,627.845,15.7033,17.9905,5.96046e-08,573.288,629.099,577.807,627.057,576.97,631.663,575.761,635.334,579.25,634.006,0.982815
578.606,626.227,15.871,19.0225,0,579.454,628.191,584.123,626.538,582.471,631.507,581.707,634.79,585.434,633.768,0.982703
585.921,625.473,15.8959,19.0788,0,587.608,627.83,592.744,626.692,590.438,631.475,588.837,634.523,593.008,633.896,0.982667
595.73,624.419,15.913,19.2161,0,597.952,627.339,603.207,626.901,601.166,631.172,598.601,633.729,602.898,633.623,0.982615
602.596,625.23,15.8972,19.0917,0,606.257,628.473,611.062,628.233,609.617,632.253,606.446,634.315,610.422,634.386,0.982628
613.76,626.529,15.7683,18.6852,0,618.527,629.508,622.003,629.613,621.642,633.08,618.057,634.867,621.069,635.202,0.982681
619.862,627.846,15.7894,18.0026,0,625.58,630.818,628.23,631.25,628.702,634.103,624.863,635.431,627.296,636.023,0.982708
628.117,628.606,15.0352,18.1903,1.19209e-07,634.43,630.708,635.605,630.884,637.158,633.593,633.75,635.461,634.844,635.77,0.982801
634.784,629.334,11.5617,18.3663,4.76837e-07,639.8,629.248,641.085,629.258,642.14,632.597,639.38,635.031,640.6,635.102,0.982736
5.16704,632.517,10.852,14.2741,1.57952e-06,6.74424,634.942,8.91576,634.292,7.69545,637.396,5.9205,638.658,7.86382,638.282,0.982814
12.0294,632.341,15.7758,15.9632,8.9407e-08,11.9333,636.124,15.6014,635.583,13.1132,638.464,11.7459,639.286,14.7723,638.96,0.982755
19.0371,633.404,15.9153,15.6709,8.9407e-08,18.7396,637.223,23.3649,636.805,20.5263,639.359,18.6038,639.98,22.3482,639.826,0.98274
28.1794,633.859,15.9095,15.0087,8.9407e-08,28.2223,637.373,32.1488,636.757,30.2589,639.246,28.6934,640.042,31.8823,639.767,0.982757
36.3651,632.828,15.8865,16.5807,0,37.3014,635.831,40.8022,634.874,39.4358,638.038,38.0538,639.491,40.8826,638.976,0.982685
