x_center,y_center,width,height,confidence,class_prob_0,class_prob_1,class_prob_2,class_prob_3,class_prob_4,class_prob_5,class_prob_6,class_prob_7,class_prob_8,class_prob_9,extra
235.64485,249.66013,22.589397,28.13268,3.33786e-06,230.09662,243.05934,237.60925,242.74055,233.83055,249.42288,231.73181,255.36545,238.18275,255.24689,0.9834585
255.21028,251.99394,29.483675,39.87569,2.0623207e-05,256.46786,250.73523,269.52405,251.27078,263.4402,259.72375,256.11465,263.7138,268.724,263.954,0.9833746
270.37088,263.0835,43.73455,57.23112,0.17988804,258.85132,257.17337,278.36057,257.2705,268.36963,269.60773,260.24213,275.3057,280.0104,275.29108,0.9833518
272.20303,262.52637,42.9425,55.595028,0.015085876,259.48288,257.1821,279.0828,256.7948,268.64478,269.26938,261.09174,275.28992,280.35138,275.09998,0.9833174
293.6152,249.5106,18.053709,34.498695,1.886487e-05,285.47055,248.24808,292.22067,248.53531,286.68597,254.59967,286.42874,258.881,293.21252,259.65826,0.9834682
304.56287,249.16296,19.169514,27.96805,5.453825e-06,300.53558,241.96506,308.11548,241.64877,303.87854,247.68713,301.88403,252.83247,308.3942,253.13916,0.98346853
329.86813,250.44258,25.351398,33.56277,1.937151e-06,321.79535,242.978,331.18015,242.23537,326.45694,249.61977,324.9682,255.44055,332.58575,255.29062,0.9834687
348.5274,251.25945,22.303295,29.96065,3.5762787e-06,344.10184,244.17258,351.7762,243.72528,348.2016,250.22763,344.9004,256.5882,351.6114,256.35492,0.9834555
373.80194,254.78278,38.60079,53.201256,0.00012373924,373.64813,252.22466,390.69366,252.99025,383.7568,262.75403,372.7788,269.90094,388.97723,270.29993,0.9833323
380.1045,260.50046,41.43686,54.951283,0.8401786,374.234,253.26378,392.8277,253.59727,385.32498,264.74838,373.73627,272.3922,391.4383,272.70776,0.9833985
380.89154,257.32858,40.225506,58.935,0.008029968,374.32492,252.94446,393.03644,253.12712,386.004,264.70248,374.16644,272.01584,391.85657,272.61142,0.9833953
403.6965,251.1461,26.51542,36.606735,1.1861324e-05,393.63635,248.89273,401.1931,249.48993,394.69318,255.96513,392.9072,260.89563,399.56458,262.1421,0.98344016
421.19003,252.96458,23.099762,28.285887,1.9669533e-06,416.50348,245.4252,423.90765,245.57196,419.62085,250.85464,417.56976,255.84103,423.63925,256.41803,0.98345464
449.42822,251.81937,18.701315,26.536213,5.990267e-06,444.21362,245.9347,450.78604,245.67526,447.88593,251.06625,445.71002,256.75366,451.33478,256.59546,0.98346484
460.62222,254.47397,20.67282,32.035027,2.6404858e-05,459.06317,249.66936,466.9524,250.41486,463.8325,257.66406,459.2458,262.04697,466.85678,262.64563,0.98342425
479.3014,262.6438,36.162712,47.165794,0.007241249,473.55545,258.87704,489.70016,259.7425,482.56683,269.3601,473.9798,274.48953,489.5071,275.12335,0.98329043
481.33972,263.29733,36.33924,48.141285,0.049566716,473.61142,259.26382,490.29465,259.46277,482.59637,269.14612,473.76605,274.6353,489.5744,275.04373,0.983314
501.59113,250.06491,22.124327,36.348038,1.6212463e-05,493.54175,248.13992,501.38983,248.04333,496.34326,254.06567,494.18286,259.23618,500.94052,259.71405,0.9834552
523.1421,248.28738,21.991964,31.950172,3.9041042e-06,516.7485,243.00739,523.38873,242.8841,519.3817,248.12286,517.992,253.70493,523.49835,253.9672,0.9834603
532.29736,246.6116,17.817402,27.966797,4.5895576e-06,527.87933,240.28378,534.85596,240.34326,531.58673,246.29074,530.53174,251.83273,535.83466,252.08528,0.9834882
558.8294,250.52411,21.105669,28.986113,4.3213367e-06,554.2808,244.51645,560.8435,244.2332,558.0432,249.8461,555.52716,256.0671,561.24255,256.02554,0.9834558
578.95953,253.76709,34.177277,42.92962,4.0590763e-05,583.6081,248.10504,596.60803,251.4025,590.9481,259.02094,578.686,263.13953,591.83594,265.97668,0.9833615
590.8637,257.8572,42.684612,52.554737,0.7931873,586.56244,249.23457,604.5672,252.60684,595.9092,262.5296,582.7877,267.729,599.7029,270.75333,0.98337847
591.6428,256.64993,42.592922,54.30978,0.21064028,586.798,248.96423,604.85205,252.38585,596.138,262.6164,583.247,267.4472,599.99225,270.68176,0.9834091
611.78674,254.96541,24.596176,34.044113,2.6106834e-05,602.0086,250.55829,612.31165,253.18971,604.59924,259.25443,598.6276,263.25104,608.4223,265.56268,0.9834374
632.5639,248.6328,20.231056,41.80934,7.0035458e-06,628.7773,243.65158,633.9223,244.02036,630.1653,250.10406,628.5467,255.0406,633.1816,255.9063,0.9834614
5.401305,263.9234,22.460785,33.91299,1.8537045e-05,-0.717556,258.5609,5.9614472,258.10245,2.9055061,264.40598,1.3505471,269.98712,6.676432,269.90378,0.98345965
27.881382,261.79446,25.269917,31.245243,4.5895576e-06,24.7711,256.97794,31.94246,256.41302,28.123137,263.46838,25.22981,268.98175,31.228954,268.78183,0.9834465
55.332153,256.94675,38.791546,48.074192,0.0945507,44.67283,252.33192,62.1541,251.03822,52.226376,262.8569,47.17004,267.6765,64.487236,266.36685,0.9833654
56.610374,255.56218,39.007656,50.78347,0.8751862,44.8929,251.98305,62.030884,250.96829,52.66729,262.5807,47.755276,267.5814,64.8062,266.42084,0.9835372
57.017616,257.0023,38.444954,48.700336,0.31069267,45.06366,251.91374,62.087807,251.17107,52.755596,262.831,47.799294,267.72574,64.92551,266.83264,0.9835261
84.37751,266.68552,26.206242,32.717743,5.096197e-06,75.99687,259.7239,81.88411,258.91086,77.10066,265.61246,77.173134,270.50488,82.67849,270.13687,0.9834251
101.82144,260.38318,17.109419,28.07952,3.516674e-06,97.35311,256.99222,103.616646,256.75937,100.10223,262.2504,98.64348,266.84982,103.774704,266.9994,0.98349154
122.33174,262.90424,27.078339,30.26021,3.0696392e-06,117.48588,258.5047,124.355,257.57755,121.14864,264.02658,119.342926,269.54108,124.86964,269.04425,0.98346746
147.71347,260.583,34.264965,42.725002,3.3557415e-05,147.57541,257.39514,161.80641,254.81548,155.13586,265.3939,148.94566,271.46042,162.75728,269.535,0.98339117
160.73825,260.30927,42.95953,55.78388,0.8725518,149.41354,255.75108,169.01488,254.02017,158.98766,267.01468,151.0721,272.69427,170.03404,270.92722,0.98342615
160.75844,260.2757,42.563553,55.36212,0.8739927,149.3814,255.46326,169.15376,253.86897,159.06534,266.93167,151.12688,272.40213,170.2142,270.8502,0.9835105
172.02122,261.07404,33.480564,42.73627,3.296137e-05,158.00922,255.59546,173.29588,254.69379,163.65889,264.4722,158.56958,270.20685,174.08702,269.12592,0.98343635
194.58002,262.95023,21.824656,32.10985,2.2053719e-06,189.11568,257.29327,196.2148,256.5623,191.55965,263.20154,190.8044,268.55325,197.07921,268.47687,0.98346484
217.42744,264.90356,20.232843,28.521133,1.1920929e-06,211.47304,258.9624,218.642,258.81714,215.06743,264.9342,214.09431,269.9169,220.25108,270.11102,0.983466
237.83832,264.03384,20.153101,27.120117,5.4836273e-06,233.44962,258.4054,240.08995,258.16736,236.88881,264.69092,234.5568,270.02332,240.23969,270.0314,0.9834561
262.74594,265.26117,42.52605,48.377846,5.9604645e-05,259.25613,257.7476,277.54688,256.91904,268.53058,268.08453,260.03665,274.17725,278.30185,273.68176,0.9833696
270.38406,265.23932,43.403786,54.38893,0.88944656,259.2652,257.36447,278.6331,257.0642,268.91016,269.56924,260.62766,275.37674,280.1625,275.0763,0.98342085
270.71893,265.14978,43.394062,54.48124,0.8956545,259.40942,257.2897,278.7647,257.16257,268.6613,269.58496,260.64005,275.24576,280.3244,275.05542,0.9834547
290.04953,265.19376,25.5819,39.116226,1.31726265e-05,276.05978,258.09177,287.48495,258.11462,278.8327,266.25137,277.0142,272.5476,288.71982,272.25717,0.9834441
304.96033,264.92517,21.15211,29.91752,4.4703484e-06,300.55896,258.9984,307.07452,258.46286,302.9802,264.2208,302.10864,269.40457,307.80283,269.43723,0.9834616
329.46796,259.53323,24.696579,28.468977,1.2218952e-06,321.78918,254.58192,330.55713,253.82118,325.7559,260.40753,324.30704,265.64078,331.30682,265.41394,0.983496
351.27008,264.08478,18.951038,28.491184,1.168251e-05,347.50656,258.66486,354.43204,258.18713,351.42493,264.29825,348.02072,270.34903,353.80542,270.07742,0.983464
375.40924,260.72208,42.09302,53.7679,0.0010362267,373.29855,253.32959,392.31317,252.89835,384.76624,264.74637,372.87946,272.29932,390.87402,272.1253,0.9833629
379.9552,260.50485,41.167313,54.798874,0.87636214,374.0954,253.30449,392.6338,253.69609,385.3621,264.89148,373.52158,272.409,391.23483,272.80597,0.9834678
379.9899,260.4232,40.863026,54.870186,0.87155616,374.3634,253.46063,393.06537,253.7452,385.53003,265.17215,373.89877,272.30322,391.56488,272.71637,0.9835324
402.2996,260.6303,23.019108,41.271156,9.506941e-06,389.82742,254.12051,398.81943,253.99231,391.61993,262.199,389.05597,268.95572,398.0122,269.22333,0.983444
422.91882,263.79474,22.515888,29.31954,3.2186508e-06,417.67883,258.96097,424.36755,258.88123,420.2224,264.51688,418.9154,269.44812,424.29904,269.7039,0.9834616
442.96664,265.00568,25.618896,29.231882,3.2782555e-06,438.5903,260.42313,444.93536,259.90997,441.97632,265.6714,440.5713,270.6392,445.78268,270.46707,0.9834597
460.59683,262.342,23.59117,32.544014,2.6345253e-05,462.2086,257.6547,470.9762,257.69083,467.98935,265.44806,461.618,269.90433,470.87344,270.13153,0.98343694
481.1957,266.31674,34.98775,44.892822,0.8746661,473.76782,260.00412,489.7748,259.99005,482.20032,269.52182,473.74277,274.6548,489.64325,274.79156,0.9834061
481.18442,266.45288,35.13717,44.919163,0.87093544,473.72864,260.10303,489.68637,260.24683,482.18066,269.48022,473.89484,274.77466,489.5631,275.12012,0.9834682
495.4085,268.66763,29.380493,36.794388,3.8653612e-05,483.37503,262.08118,496.2817,262.2575,488.23322,269.8779,482.9263,275.1514,495.37604,275.55722,0.98342544
513.3302,261.5887,23.160667,32.02743,3.8444996e-06,509.93777,257.11768,516.3576,256.69952,512.64496,262.41653,511.61456,267.47473,516.95856,267.6222,0.9834777
535.7274,261.31497,17.725653,29.84812,4.708767e-06,530.6791,256.71768,537.1279,256.61707,533.7851,262.64444,533.0956,267.27332,538.2993,267.38803,0.9834813
557.67377,263.21356,21.4066,29.42949,7.5399876e-06,553.44806,258.63928,559.81525,258.428,556.58936,264.20728,554.5669,269.88922,559.95,269.87997,0.9834626
581.17944,259.8739,40.777737,43.92542,7.197261e-05,585.7261,251.06458,600.33704,253.10341,594.0599,262.14923,581.87024,267.48276,596.2606,269.61646,0.9833893
590.8373,257.9918,42.852444,52.156776,0.8432582,586.7598,249.34444,604.689,252.61351,596.1954,262.5167,582.83105,267.93726,599.8558,270.99448,0.98346174
590.95,258.1438,42.377792,52.01207,0.8027952,586.8284,249.36496,604.6506,252.57729,596.2296,262.68848,583.01044,267.81155,600.1614,270.80695,0.983554
613.6996,263.97775,23.142906,35.723698,2.720952e-05,603.91754,253.6155,615.40625,256.2814,606.9821,263.34247,600.0142,268.63406,610.90497,270.84006,0.9834487
632.3396,264.05026,20.241232,38.381626,7.212162e-06,628.3894,258.94028,633.35876,259.0166,629.79236,265.574,628.6817,270.67792,633.1825,271.25357,0.9834554
5.533841,278.5662,19.711481,38.870716,1.4364719e-05,-1.1947833,272.7922,5.2789745,272.34753,2.123075,279.3615,0.83359003,285.43976,6.239093,285.26694,0.98347116
27.747986,280.2304,23.786623,31.261051,7.1823597e-06,21.998425,274.82175,27.238647,274.17267,23.818155,280.69592,23.069138,286.6315,27.632427,286.33627,0.98346037
43.303425,275.11612,29.756063,39.456352,8.314848e-06,41.766785,268.29285,50.701927,267.18872,46.502113,274.17532,43.97942,275.80405,53.19169,275.2263,0.9833846
55.796288,266.8296,37.37688,42.34817,2.399087e-05,44.254368,253.77051,61.297012,252.80919,51.638836,263.9595,46.383667,269.3142,62.55271,268.65408,0.98343766
74.676895,278.66263,21.208725,35.09546,2.4914742e-05,62.309685,267.3054,72.42213,266.25894,64.89262,274.1117,62.42099,278.12405,73.08673,277.22977,0.983413
83.231346,279.69437,25.843784,34.027637,1.424551e-05,78.61741,275.13565,85.51222,274.2481,81.85211,280.2462,81.329094,285.04898,86.77491,284.64316,0.9834571
100.346214,277.4683,17.484661,27.006136,4.61936e-06,96.486084,273.0818,102.84806,272.995,99.37102,278.31992,97.816086,282.6296,102.80362,282.82712,0.9834924
120.004845,278.34833,24.066666,27.29011,3.6656857e-06,114.60192,274.05685,121.90094,273.66245,118.00079,279.34277,116.08899,284.40686,121.90733,284.27017,0.9834734
144.58646,277.15414,20.473314,36.48676,2.1785498e-05,143.9517,272.62674,151.33739,271.27716,148.47931,277.8213,146.25475,279.55026,153.40427,278.75446,0.98341984
159.22038,265.05237,42.087173,49.985367,0.0056174695,149.63196,255.87761,169.73569,253.98131,159.31801,266.89944,150.94536,272.22995,170.57712,270.42017,0.9834467
161.61664,264.7659,42.29099,50.473476,0.009707212,149.33669,255.99487,169.34102,253.70735,158.94437,266.97675,150.93265,272.6005,170.6346,270.39545,0.98350996
175.66817,275.58496,27.473783,33.47106,1.4394522e-05,164.96204,264.1462,176.44759,263.10196,168.52477,271.74966,165.44601,276.44113,176.89392,275.85458,0.98339665
198.48315,281.88052,25.438295,30.743748,2.95043e-06,192.21844,277.33987,199.54053,276.7294,195.59656,282.44336,195.36282,287.23187,201.49315,287.08295,0.98345685
214.29732,285.0952,19.009325,27.772278,1.6987324e-06,209.30284,278.4578,216.02347,278.4965,213.04945,283.8924,211.82892,288.4635,217.61237,288.75644,0.98346317
234.8625,277.9096,21.747478,28.800028,3.9041042e-06,230.56396,272.77872,236.85017,272.59503,233.68187,278.93253,231.81213,284.0178,236.96205,284.1196,0.9834667
255.9453,273.99265,33.21266,40.715805,3.0308962e-05,257.48395,266.93292,269.72733,265.52396,265.47845,273.94077,259.9357,276.05746,272.7191,275.125,0.98335034
270.49643,265.6851,43.500164,53.88201,0.6688679,259.23892,257.44647,278.79318,257.1161,268.8003,269.50873,260.47226,275.35257,280.2315,275.1221,0.9835417
272.04694,266.35684,43.325054,52.238316,0.03406635,259.2202,257.7193,279.0336,257.3973,268.75705,270.04462,260.45456,275.56653,280.75046,274.88086,0.9835534
290.19022,276.43607,21.776146,32.84481,2.4914742e-05,279.78458,266.1478,289.4636,264.93512,282.59372,273.4755,280.529,279.272,290.21173,278.68008,0.9834316
306.79828,278.9244,21.892103,31.783781,4.3213367e-06,301.2493,273.79648,307.3847,273.08685,303.47598,279.5011,303.57123,284.58374,308.6933,284.48602,0.98347247
329.00858,278.03217,25.930317,28.757874,1.4007092e-06,322.86615,273.0654,330.30444,272.74533,326.06485,278.47928,324.77014,282.96024,330.9912,282.96747,0.9834683
344.82373,278.87048,22.180593,30.567713,5.4836273e-06,340.35138,272.6764,347.53955,272.70752,343.5031,279.3246,341.4545,285.21814,347.0643,285.36,0.9834728
366.36618,276.9189,27.632647,32.291214,1.9848347e-05,368.9742,267.5269,379.6738,266.91058,377.239,274.27255,371.14365,277.15442,381.55487,276.78745,0.98335415
380.3076,264.79935,40.20418,49.498447,0.016342342,374.31595,254.39032,392.69418,254.19577,385.3296,265.4083,373.854,272.6533,391.62244,272.8776,0.98352265
386.5381,267.77777,33.78379,42.727562,0.000118762255,376.29028,256.03458,394.2016,255.93686,386.5667,266.06686,375.87454,273.73102,393.9669,273.56018,0.9834411
402.29794,280.68768,22.107443,30.216125,1.603365e-05,395.4631,272.2304,403.33664,271.66583,398.47418,278.67313,396.68124,283.96027,403.65894,283.97186,0.98344254
423.26562,274.58942,22.485119,28.849504,3.2782555e-06,417.37073,270.8994,424.71698,270.53915,420.70773,276.9317,419.7583,282.1085,425.33,282.16162,0.98349327
443.4844,278.499,22.679392,30.403894,2.3841858e-06,438.0518,274.68454,444.5432,274.21176,441.221,280.13776,439.72638,285.37073,444.9477,285.26883,0.98347527
462.1828,276.5873,26.204496,35.69043,1.3619661e-05,461.7728,271.42868,468.89594,270.95398,466.1907,277.94284,462.29324,281.75992,469.5625,281.71664,0.98342764
479.70657,266.71686,34.93123,44.28904,0.06921932,473.35675,260.20883,489.53412,260.1398,482.20984,269.31354,473.72382,274.51907,489.7134,274.75272,0.98344356
481.3076,266.43674,34.96028,45.419975,0.73055774,473.61075,259.82788,489.79135,260.23654,482.547,269.56567,473.96686,274.86017,490.0355,275.14386,0.9836291
501.8566,277.96295,20.188683,32.547375,1.4692545e-05,491.8725,267.7167,501.32056,267.4023,495.45352,274.97687,492.3191,279.8656,501.4906,280.1606,0.9834242
521.812,281.29782,26.860497,34.853165,3.7550926e-06,515.56635,277.35257,521.7715,276.98596,518.6366,282.5892,518.4975,287.5457,523.88745,287.66815,0.9834566
535.48065,279.2831,18.491417,28.503553,3.5762787e-06,530.4136,275.28888,536.4941,275.3127,533.3899,280.54004,533.02466,284.61145,538.04254,284.826,0.9834713
550.4514,275.56287,19.663069,25.452412,5.7816505e-06,545.89355,271.00134,552.59015,271.05286,548.44556,276.6182,547.4057,281.67853,552.7392,281.86395,0.98348397
571.3799,274.3178,29.42355,30.530737,1.3649464e-05,573.05035,268.49564,580.44696,269.07114,577.32477,273.72787,574.4441,274.94937,581.7594,275.6595,0.98340833
589.4897,265.3526,41.43296,42.76068,0.00072458386,586.2409,250.871,604.181,253.81793,595.5211,263.15372,582.71326,268.48267,599.32477,271.434,0.9834645
595.7706,267.06888,37.181072,37.550007,0.00015962124,588.272,253.63263,605.8736,256.53766,597.0292,264.96274,584.31976,269.67923,601.0976,272.33627,0.9834517
612.18066,277.25394,29.311834,33.822456,9.387732e-06,605.9413,268.7608,613.54596,269.92468,607.25977,276.07837,603.8858,280.57208,610.6434,281.9345,0.98343873
635.6017,283.93616,14.407594,43.44119,9.685755e-06,634.159,277.27463,638.32355,277.50867,635.79785,284.48624,634.63684,290.01202,638.6858,290.56857,0.9834643
6.5055857,290.53687,20.177061,35.851257,8.85129e-06,-0.86199385,286.40152,5.6132207,285.98578,2.0419059,292.97177,1.2920389,298.2663,6.5382714,298.17255,0.9834825
28.543297,297.7974,28.66351,32.40034,9.536743e-06,22.024832,292.89142,27.078556,292.23978,23.963982,298.17322,23.560518,303.96957,27.994144,303.6357,0.9834567
36.511757,301.21414,21.23547,27.677156,5.841255e-06,31.803343,294.85574,38.04197,294.26077,34.797573,299.3402,32.968113,304.20837,38.520523,303.93478,0.98346514
56.35624,292.04688,27.979141,29.937754,5.3346157e-06,50.287033,287.59616,58.234425,286.93137,53.74626,292.0035,51.230278,295.94846,58.343964,295.6957,0.9834709
73.68235,294.1999,26.648981,32.721035,5.543232e-06,68.4656,288.08282,76.63724,288.4045,71.8095,293.37955,69.35068,296.9084,76.42035,297.29257,0.98346174
84.569855,296.8728,21.019361,32.127106,5.185604e-06,80.33274,292.32025,87.419914,292.24542,83.51198,297.42902,81.88129,301.5949,87.79011,301.78116,0.98347247
103.1805,292.39618,20.862679,27.37479,4.172325e-06,97.51418,289.55637,105.25828,289.5717,100.88088,294.73068,99.06099,298.98093,105.24826,299.2254,0.9834962
121.07208,297.28555,22.142874,23.820803,3.516674e-06,113.94335,293.5701,122.32345,293.4886,117.7287,298.33392,116.142044,302.56213,122.62465,302.6234,0.9834752
137.34111,291.55957,24.457386,27.609314,3.1888485e-06,131.07887,287.99286,138.5967,287.81018,134.01772,293.1819,132.07912,297.53146,138.21083,297.6295,0.9834791
155.84856,283.75476,27.54901,28.722816,1.1205673e-05,150.3146,279.6829,159.86784,277.93396,154.06192,283.5121,150.22083,285.59784,160.17798,284.71216,0.9834759
168.81026,286.86185,28.631365,29.270592,6.4074993e-06,161.35138,281.2806,171.4242,279.8246,164.33252,285.76868,160.79993,288.70584,170.27115,288.10144,0.9834585
180.83391,296.44498,24.943895,32.899406,8.225441e-06,174.30966,291.59186,183.57031,291.3817,178.02597,296.85657,176.29532,301.09167,184.27301,301.20148,0.98346865
205.5008,299.9189,19.974836,27.189363,4.9471855e-06,199.87067,295.8014,206.38799,295.686,203.49753,300.44876,202.08409,305.21484,207.97118,305.2083,0.9834591
211.49348,301.01617,15.331898,24.820621,4.3213367e-06,208.42024,295.94055,213.81137,296.00705,211.54506,300.96683,210.44106,304.9496,214.99048,305.2778,0.9834757
234.2602,296.8803,22.291988,26.7834,4.053116e-06,228.3035,292.1106,235.26488,291.72263,231.59029,297.5777,230.58684,302.11853,236.25652,302.04538,0.9834658
252.75201,292.50378,21.878397,31.207113,4.9471855e-06,247.90948,288.66595,254.277,288.11993,250.61702,293.4497,249.2343,297.10602,254.89621,296.96497,0.9834616
266.7331,287.87698,33.06121,33.75461,1.707673e-05,260.23282,278.04803,272.63174,277.32007,265.68033,283.77466,260.1708,285.83173,272.54977,285.94092,0.98340225
278.66156,287.6026,33.632973,33.677334,1.8656254e-05,269.9706,277.75302,281.52304,276.90323,273.51572,283.59766,269.17288,287.12335,279.86588,287.19266,0.9834453
294.52875,292.68494,25.016968,32.298485,5.722046e-06,289.3833,288.4108,297.3697,287.76535,292.458,294.45358,291.31464,298.62988,297.72336,298.53098,0.9834721
307.5193,297.09378,22.076023,29.770514,3.9339066e-06,302.20074,292.88013,309.2227,292.69818,305.23154,298.24615,304.90353,302.59897,310.64624,302.75958,0.98348
330.97903,302.14722,21.290981,24.350246,5.0365925e-06,325.25937,297.44208,331.62283,297.4069,327.72888,301.5945,327.30106,304.89938,332.62177,305.02606,0.98344857
343.2008,299.8032,21.364546,25.011562,5.4240227e-06,336.5376,294.83536,343.73367,295.24597,339.2194,299.78946,338.4088,303.97418,344.07172,304.3774,0.98346615
362.3872,287.7496,24.134996,27.968342,6.467104e-06,356.62537,284.63193,364.1221,284.44482,359.57983,290.29877,357.34738,294.63416,364.07672,294.74277,0.98349315
378.0036,283.40363,25.386015,23.164093,1.49309635e-05,373.2423,276.76962,382.6152,276.12842,377.7485,281.29602,372.60928,284.50293,382.331,284.67038,0.9834851
392.58572,285.2303,20.824875,22.86671,2.1755695e-05,386.76688,280.11115,396.0157,280.1541,390.52304,285.2118,386.21426,288.62418,395.13028,289.10974,0.9835038
405.78125,295.4395,24.872843,28.712046,5.00679e-06,400.66647,290.9395,409.59387,290.92233,405.84537,296.4159,403.36826,300.53104,410.84183,300.81036,0.9834725
420.11523,301.4939,20.065933,28.252436,2.9802322e-06,415.45645,296.01767,422.44977,295.82977,419.1371,301.0726,418.18192,305.23517,423.91306,305.49216,0.98346686
443.14822,296.08966,22.088488,24.801113,3.9041042e-06,437.55045,292.4998,444.51816,292.28558,440.8588,297.29813,439.6121,301.33292,445.09436,301.48605,0.9834632
457.89734,290.99796,21.035223,26.554623,6.1690807e-06,452.4637,287.36557,459.42245,287.33923,455.05148,292.8206,453.12796,297.12393,458.8238,297.27255,0.9834806
477.94357,288.2995,26.216219,38.00931,1.3202429e-05,474.57306,284.36722,482.68384,283.8,478.0017,289.60034,474.02277,291.252,482.43512,291.32913,0.9834422
486.3545,286.50272,29.45658,33.578392,1.552701e-05,480.29895,280.04196,489.69662,279.81174,483.81393,285.071,479.4643,287.43613,488.44266,287.8876,0.9834658
504.57556,294.49353,24.95479,30.007902,4.976988e-06,499.22684,290.44772,506.47076,290.21295,502.47708,294.78925,501.01428,297.69202,507.49014,297.86288,0.98345774
520.0201,295.9635,23.358082,28.555231,3.784895e-06,514.4672,292.3292,522.0873,291.9964,518.6583,296.95108,518.0503,301.37076,524.19525,301.59692,0.9834771
533.7492,296.71054,19.93788,29.848457,5.930662e-06,527.66864,292.26285,535.7169,292.53653,531.6288,297.94797,530.6954,302.37366,537.4836,302.82507,0.98347867
547.6496,296.7575,19.872034,25.340485,2.9802322e-06,541.1843,292.0936,549.2011,292.54388,544.37714,297.4605,543.34503,302.44452,550.0096,302.9625,0.9834868
572.26324,294.1497,22.5533,26.01356,1.2814999e-06,565.5617,289.81384,572.65106,289.99725,568.2605,294.6591,566.31195,299.43912,572.9928,299.83612,0.98348796
586.42395,284.13785,28.9288,23.048689,4.7683716e-06,581.75385,280.78146,590.7307,280.52695,585.7007,285.024,581.2604,288.1817,590.4447,288.4304,0.9834974
599.46906,287.1198,27.147284,27.929916,4.827976e-06,593.652,283.23975,603.01746,283.4451,597.5365,287.87842,593.4114,290.86325,602.3833,291.41992,0.98349476
617.7105,294.72067,28.215698,30.384327,2.8312206e-06,611.28723,289.85013,618.94727,290.34845,614.69476,295.0447,612.4524,299.59818,619.48865,300.2197,0.9834552
635.07526,301.21298,12.758706,36.1811,2.1368265e-05,635.61725,293.48148,638.9742,293.89685,637.37756,300.61002,635.67126,305.9579,639.3864,306.439,0.9834573
5.0824375,307.5387,22.739836,38.367588,5.543232e-06,-1.1471506,303.31467,4.8003025,303.21207,1.2832043,309.04294,0.40102616,313.55618,5.147566,313.78613,0.98348093
30.986357,309.73975,23.072248,26.824331,9.834766e-06,24.972294,304.96042,30.547626,304.4205,27.264446,309.90756,26.07117,314.58124,30.518768,314.28415,0.9834726
38.490837,305.14844,18.9341,24.004963,3.33786e-06,32.571625,300.29767,40.708504,300.05768,35.965343,305.824,33.76455,310.81076,39.746742,310.75803,0.983531
57.675156,308.9697,20.049646,29.60024,4.0233135e-06,52.05078,304.32767,58.737583,304.3527,54.41464,309.31143,52.6814,313.80127,57.9527,314.01105,0.9834749
74.79783,312.65985,20.239601,24.25981,4.798174e-06,70.553024,308.54993,76.37956,308.64148,72.62004,312.7961,70.98785,316.26703,75.58763,316.5642,0.9834554
85.69564,311.92508,23.709166,24.335093,3.606081e-06,82.1478,308.16342,89.3613,308.22357,85.18585,312.7508,83.45432,315.86853,89.02898,316.1719,0.98346484
106.70346,312.69843,22.906574,26.419998,3.2484531e-06,100.88881,308.41046,108.47641,308.6269,104.07886,313.101,102.201584,316.57196,108.2631,316.96097,0.9834578
116.827225,314.23413,17.575708,22.323908,4.23193e-06,111.522575,310.06296,118.722,310.0204,114.423874,314.70798,113.40097,317.92938,118.81433,318.1258,0.9834696
135.06642,315.87552,21.022322,23.716015,2.2351742e-06,129.24864,311.56064,135.95036,311.45975,132.1099,315.56293,130.84393,319.17957,136.32475,319.25217,0.98345554
156.28271,313.9645,20.251848,27.291264,3.0994415e-06,150.48323,309.16156,156.67526,308.97037,153.39938,312.96063,151.83847,317.1362,157.11852,317.25052,0.9834511
169.89091,306.52664,19.927427,31.606041,5.841255e-06,164.05757,303.6809,170.78082,303.5909,165.97386,307.93088,165.43146,311.98215,170.76375,312.26846,0.98348165
181.20158,312.18597,27.0374,28.6257,3.9339066e-06,174.363,306.492,183.58136,306.58423,178.05069,311.24213,176.36313,315.88397,183.82768,316.14487,0.9834638
206.22021,308.86438,19.126154,25.95656,5.2154064e-06,200.28255,305.29605,207.57074,304.93323,203.92728,309.885,201.84422,314.3922,208.15866,314.37103,0.98348063
212.67093,306.71924,15.285696,25.83703,5.3942204e-06,208.70277,302.93878,215.1915,302.95663,211.97478,308.47424,210.07475,312.45563,215.21298,312.70834,0.98350155
231.76718,312.14822,21.362091,24.514078,2.2351742e-06,225.93677,307.13226,233.34326,306.5954,229.44711,311.77368,228.07071,316.1943,234.17293,316.00903,0.98346734
246.90251,309.38998,20.456474,24.04199,2.592802e-06,241.4654,304.81827,248.79933,304.52408,244.94821,309.38776,243.42995,313.86005,249.37314,313.88757,0.98348784
264.51758,306.8766,22.228807,26.672428,2.3841858e-06,258.0716,302.9185,265.31488,302.49408,261.62512,307.4423,260.25955,312.08984,266.20773,312.11966,0.9834922
280.94727,310.10916,23.237635,25.135164,2.5331974e-06,275.2096,304.37958,282.83612,304.2787,278.62622,309.23138,277.38464,313.7368,283.689,313.9853,0.98348504
297.73343,308.1409,26.2787,27.656435,2.592802e-06,291.00113,303.30673,299.8212,303.39362,294.69952,308.81137,293.04065,313.0208,300.4101,313.4563,0.9834751
